;data_iniSE;SE;casos;nivel;pop;tempmin;umidmax;umidmed;umidmin;tempmed;tempmax;municipios;index;latitude;longitude
3996;2025-05-25;202522;0;1;304758.0;14.288075;94.001;79.3739;57.883925;17.647975;22.231;Petrópolis;3229;-22.397956635468034;-43.1568323490078
3997;2025-05-18;202521;1;4;304758.0;13.1529285714286;91.6658;76.9099714285714;53.6901857142857;17.2319285714286;22.3076857142857;Petrópolis;3229;-22.397956635468034;-43.1568323490078
3998;2025-05-11;202520;13;4;304758.0;13.8208;96.161;84.1968428571429;66.4965571428571;16.4896142857143;19.7064857142857;Petrópolis;3229;-22.397956635468034;-43.1568323490078
3999;2025-05-04;202519;70;4;304758.0;14.6879571428571;93.6992;79.3725428571429;56.3324857142857;18.2641;23.1476;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4000;2025-04-27;202518;101;4;304758.0;15.0288142857143;96.3312714285714;82.9442571428571;62.5255857142857;17.7975428571429;21.3655571428571;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4001;2025-04-20;202517;104;4;304758.0;16.7096571428571;95.2285571428571;86.7481;73.3554142857143;18.5987571428571;21.5987857142857;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4002;2025-04-13;202516;101;4;304758.0;17.0186142857143;95.8171571428571;84.9165714285714;67.5448142857143;19.6583428571429;23.2826142857143;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4003;2025-04-06;202515;88;4;304758.0;15.6001285714286;96.1663857142857;83.1009714285714;65.4205;18.4915142857143;22.0684857142857;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4004;2025-03-30;202514;80;4;304758.0;18.2549285714286;96.2782428571429;85.0883;66.5977714285714;21.2517142857143;25.0480285714286;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4005;2025-03-23;202513;106;4;304758.0;18.1562;97.7629428571429;84.1808714285714;66.1808571428571;21.1113714285714;24.8389285714286;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4006;2025-03-16;202512;75;4;304758.0;18.3452714285714;98.1298;86.5047714285714;70.4478;20.6096285714286;23.5916285714286;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4007;2025-03-09;202511;84;4;304758.0;19.2096857142857;96.1883142857143;80.9948285714286;60.2697;22.6882571428571;27.1053285714286;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4008;2025-03-02;202510;87;4;304758.0;18.4524857142857;94.1572142857143;73.9292714285714;52.0826;22.3365;26.7934857142857;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4009;2025-02-23;202509;78;4;304758.0;18.578;91.4414857142857;69.1333;48.8798571428571;23.2405714285714;27.8574857142857;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4010;2025-02-16;202508;66;4;304758.0;18.9727142857143;86.5184714285714;63.7484714285714;39.2671428571429;24.3481428571429;30.0346714285714;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4011;2025-02-09;202507;67;4;304758.0;18.8872714285714;90.5072714285714;71.3429714285714;50.2079285714286;23.1488857142857;27.7429142857143;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4012;2025-02-02;202506;69;4;304758.0;18.7777428571429;88.2823428571429;70.2646142857143;49.0974428571429;23.2196428571429;27.6390285714286;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4013;2025-01-26;202505;72;4;304758.0;19.9941428571429;96.3075142857143;87.9432571428571;76.8422142857143;21.8939428571429;24.3496142857143;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4014;2025-01-19;202504;55;4;304758.0;20.7242285714286;91.6586857142857;75.4962285714286;56.3729285714286;24.5228;28.9769857142857;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4015;2025-01-12;202503;54;4;304758.0;18.2963142857143;94.0982857142857;83.6878;68.8181428571429;20.7175142857143;23.9474571428571;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4016;2025-01-05;202502;67;4;304758.0;18.1255142857143;96.4739142857143;84.9428571428571;70.1875142857143;20.7214142857143;24.2469142857143;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4017;2024-12-29;202501;44;4;304758.0;18.8753285714286;96.6328285714286;83.8993714285714;64.0549571428571;21.6829857142857;26.1216428571429;Petrópolis;3229;-22.397956635468034;-43.1568323490078
4018;2024-12-22;202452;34;4;304758.0;19.2745571428571;96.3172857142857;86.3950285714286;71.2287857142857;21.3620428571429;24.6036714285714;Petrópolis;3229;-22.397956635468034;-43.1568323490078
